TWEET_ID_ANON,USER_ID_ANON,TWEET_TEXT,CREATED_AT
481,42,No le encuentro sentido a la vida,Thu Mar 01 16:33:24 +0000 2018
482,42,no estoy bien,Thu Mar 01 21:56:08 +0000 2018
483,42,Esto no se puede llamar vida si todos los días me acuesto deseando no despertar más,Thu Mar 01 19:54:54 +0000 2018
484,42,Se escribe depresión y se pronuncia me quiero morir,Thu Mar 01 18:16:21 +0000 2018
485,42,me quiero morir,Thu Mar 01 21:47:47 +0000 2018
486,43,No quiero salir de mi casa.,Wed Feb 14 17:56:54 +0000 2018
487,43,"No importa lo que haga, nada me hace feliz, nada me emociona.",Wed Feb 14 05:09:12 +0000 2018
488,43,La mayor parte del tiempo me siento un estorbo.,Wed Feb 28 03:24:32 +0000 2018
489,43,"Mi mente esta pensando en un montón de cosas TODO el tiempo, es imposible dejar de pensar.",Wed Feb 21 01:20:13 +0000 2018
490,43,Me duele muchisimo el cuerpo.,Thu Feb 15 12:09:51 +0000 2018
491,43,Todo sería mejor si pudiera dejar de pensar tanto.,Thu Feb 15 02:51:36 +0000 2018
492,43,No hago absolutamente nada bien.,Thu Feb 15 01:55:34 +0000 2018
493,43,Cada día que pasa tengo menos ganas de existir.,Tue Feb 20 00:30:36 +0000 2018
494,43,Ya me deprimí.,Wed Feb 14 17:56:14 +0000 2018
495,43,"Tengo tan poca energía hoy, que me fui a bañar y me quedé 10 min en la ducha mirando a la pared hasta que junte fuerzas para salir.",Thu Feb 15 02:45:39 +0000 2018
496,43,Hoy fui a la psicóloga y no me puse a llorar. Creo que estoy haciendo un progreso.,Tue Feb 27 17:54:06 +0000 2018
497,44,Estoy tan agotado emocionalmente y lo único que quiero es dormir,Tue Mar 06 14:46:56 +0000 2018
498,44,"a veces me agarran ataques de llorar así de repente, sin motivo alguno",Thu Nov 23 14:13:09 +0000 2017
499,44,últimamente todo me afecta,Tue Mar 06 05:06:29 +0000 2018
500,44,me gustaría desaparecer por un rato,Mon Nov 20 23:23:56 +0000 2017
501,44,no encajo en ningún lugar,Thu Nov 23 14:41:50 +0000 2017
502,44,últimamente siento como que todos están mejor sin mi,Sun Nov 12 18:07:24 +0000 2017
503,44,que bajón ser yo,Tue Mar 06 03:09:09 +0000 2018
504,44,"hay veces en las que estoy muy sensible, cualquier cosa me derrumba y todo me da ganas de llorar",Tue Nov 14 02:04:15 +0000 2017
505,44,"últimamente todo me cansa, todo me estresa, todo me afecta, odio ser tan sensible MIERDA",Wed Nov 22 20:51:38 +0000 2017
506,44,"vivo llorando y sintiéndome mal por lo mismo, y siento que no puedo hablarlo con nadie",Sun Oct 29 15:29:02 +0000 2017
507,44,¿alguna vez has sentido que estorbas en tu familia?,Wed Feb 28 14:22:02 +0000 2018
508,44,me pongo a pensar todas las cosas que hice mal y me quiero matar,Mon Jan 15 03:14:10 +0000 2018
509,44,"mi vida se basa en llorar, porque todo es una mierda siempre",Sun Nov 12 21:29:07 +0000 2017
510,45,"Todo el mundo divirtiendose en los carnavales y yo en mi habitacion estudiando, ¿puedo suicidarme ya?",Sun Feb 11 17:03:25 +0000 2018
511,45,Ya estoy llorando como una tonta.,Sat Feb 10 21:39:15 +0000 2018
512,45,Parece que la gente se ha puesto de acuerdo en hacerme daño cuando recaigo.,Sun Feb 11 17:05:47 +0000 2018
513,45,"Presiento que se va a ir todo a la mierda de nuevo, pero con más intensidad incluso, y quizas de ahi ya no se pueda… EXTERNAL_LINK",Tue May 29 17:15:23 +0000 2018
514,45,"No tengo un bajon ni estoy triste profe, solo estoy al borde del suicidio y queriendo llorar; pero tranquila, sigue sin importar.",Thu Mar 01 15:32:14 +0000 2018
515,45,Los pensamientos suicidas no desaparecen de nuevo de mi cabeza.,Sun Feb 11 17:03:52 +0000 2018
516,45,Me paso el dia deprimida y triste y las noches llorando hecha una bolita y sin hacer ruido.,Sun Feb 11 00:08:09 +0000 2018
517,45,Cada vez que me da el bajon solo tengo ganas de dormir.,Mon Jun 04 18:03:13 +0000 2018
518,45,"No valgo una puta mierda en ninguna parte, nadie me tiene en cuenta en ningun lado tampoco.",Thu Mar 01 15:25:57 +0000 2018
519,45,Podria desaparecer durante semanas y nadie se daria cuenta ni a nadie le importaria.,Sun Feb 11 17:53:42 +0000 2018
520,45,Me esta entrando una ansiedad de nuevo.,Mon Jun 04 18:28:41 +0000 2018
521,45,"Quiero irme, lejos, y no volver nunca, desaparecer.",Thu Mar 01 15:44:02 +0000 2018
522,45,Creo que me he pasado toda la vida sola.,Sat Feb 10 23:33:41 +0000 2018
523,46,Durmiendo casi no se nota que soy un desastre.,Sun Dec 10 17:42:38 +0000 2017
524,46,"Cuando estás viviendo en un precipicio emocional, hasta la cosa más pequeña afecta en proporciones mucho más grandes de lo que debería ser.",Thu Oct 05 02:38:52 +0000 2017
525,46,"No debería sentirme culpable en los días que no estoy bien emocional y psicológicamente para hacer algo productivo,… EXTERNAL_LINK",Mon Feb 12 23:16:33 +0000 2018
526,46,Vida de mierda.,Tue Sep 12 16:21:55 +0000 2017
527,46,"Aquí iniciando la semana con ganas de morirme, como para no perder la costumbre.",Mon Oct 23 12:52:42 +0000 2017
528,46,No es tristeza. Es aquella extraña sensación de no sentir más nada.,Thu Sep 21 02:54:22 +0000 2017
529,46,"La gente cree que la depresión es una tristeza profunda, pero en realidad no lo es, por el contrario, es una ansied… EXTERNAL_LINK",Tue Nov 28 18:50:17 +0000 2017
530,46,Mi victoria de hoy fue levantarme de la cama.,Fri Jan 26 14:36:04 +0000 2018
531,46,Estoy un poco cansado de ser mi peor enemigo.,Fri May 11 03:23:07 +0000 2018
532,46,Feliz día a mi depresión e insomnio. Ya hasta los quiero.,Wed Feb 14 18:59:47 +0000 2018
533,46,"Toda una vida resumida en sentirse incómodo en todos los lugares posibles, excepto mi cama o en donde nadie me moleste.",Mon Sep 11 18:39:57 +0000 2017
534,47,Mi vida va de mal en peor,Wed Dec 02 17:20:36 +0000 2015
535,47,Volví a recaer una vez más.,Wed Jul 20 17:55:34 +0000 2016
536,47,"Tengo tanto dolor guardado dentro de mi, y no encuentro la forma de poder seguir adelante y dejar todo esto atrás.",Thu Feb 11 05:42:11 +0000 2016
537,47,Estoy echa mierda. No puedo seguir con todo esto.,Sun Feb 07 10:35:09 +0000 2016
538,47,Vuelvo a encotrarme en este sitio oscuro,Mon Jul 18 06:13:12 +0000 2016
539,47,Sueño con tomar una caja de pastillas. EXTERNAL_LINK,Wed Oct 21 02:31:06 +0000 2015
540,47,NO PUEDO MÁS,Wed Jul 20 17:56:06 +0000 2016
541,47,"De mal a peor, siempre...",Mon Mar 06 19:06:04 +0000 2017
542,47,"ME ODIO, ODIO TODO DE MI. SÓLO QUIERO MORIR.",Fri Apr 15 02:03:28 +0000 2016
543,47,"La noche, este vacío, este agujero que siento dentro. Estás lágrimas, que cuentan su propia historia.",Wed Apr 20 05:25:12 +0000 2016
544,47,al parecer nunca voy a superar esta mierda.,Thu Feb 15 17:39:49 +0000 2018
545,47,Me ahogo en un mar de llanto,Thu Jan 21 03:08:54 +0000 2016
546,48,"“Querida depresión, pensé que me había ya librado de ti.” - (via bohemiaparisina) EXTERNAL_LINK",Sat Dec 03 05:37:56 +0000 2016
547,48,Las ganas de matarme nunca se fueron.,Fri Jun 30 01:30:42 +0000 2017
548,48,Aveces solo quiero llorar y no despertar.,Sat Apr 22 16:40:23 +0000 2017
549,48,Ya no se que es sentirse bien ni un segundo.,Sun Mar 04 19:29:11 +0000 2018
550,48,Estoy deprimida y aunque me mediquen todo sigue igual.,Fri Jun 30 01:23:23 +0000 2017
551,48,Yo solo quiero dormir y dejar de respirar ¿Es mucho pedir esom,Mon Nov 07 03:03:48 +0000 2016
552,48,Solo tengo ganas de morir,Sun Jul 23 02:09:18 +0000 2017
553,48,"No quiero caer internada de nuevo, pero necesito cortarme.",Mon Nov 07 02:04:29 +0000 2016
554,48,"Mucha gente me trata como basura, peroo deje me decirles que me lo merezco.",Fri Jun 30 01:27:39 +0000 2017
555,48,"Hace tanto que no me sentía tan mal! Hace 9 noches ya que no dejo de llorar, todo esto me está matando.",Sun Dec 31 04:28:21 +0000 2017
556,48,Soy un puto desastre otra vez.,Fri Jun 30 01:29:10 +0000 2017
557,49,Hacia mucho que no lloraba tanto,Sun Dec 03 17:04:51 +0000 2017
558,49,"Me gustaría poder arrancarme la cabeza un rato,creo que sería la única forma de dejar de pensar",Mon Nov 06 04:19:43 +0000 2017
559,49,"PORQUE NO ME MUERO Y LISTO,MÁS FÁCIL",Sat Feb 03 19:06:08 +0000 2018
560,49,Que sola me siento la concha de la lora no paro de llorar me quiero ir,Thu Jan 04 07:08:31 +0000 2018
561,49,Literal creo q tengo depresión,Thu Aug 17 03:22:08 +0000 2017
562,49,Las ganas de morirme se acrecientan junto con el calor,Tue Nov 21 19:06:54 +0000 2017
563,49,Creo que ahora si toque fondo,Tue Mar 13 04:00:14 +0000 2018
564,49,"Quisiera no sentirme tan nada aveces,pero estoy empezando a pensar que es de nacimiento,porque nunca puedo",Tue Sep 12 02:41:45 +0000 2017
565,49,Necesito irme y no volver por favor,Sun Feb 18 19:44:54 +0000 2018
566,49,"Ojalá me muera de la forma más boluda que pueda,y rápido",Wed Dec 20 17:51:37 +0000 2017
567,49,"Mami,Papi,un psicólogo/desconocido no me va a sacar las ganas de morirme,si no lo hice todavía fue por ustedes.  Att,yo",Wed Jan 31 02:41:38 +0000 2018
568,50,"Siempre cruzo la calle sin fijarme, con la esperanza de que  me atropellen.",Sun Oct 08 23:46:00 +0000 2017
569,50,Todos hemos cruzado la calle con la esperanza de que nos atropelle un auto o moto. ¿No?,Sat Mar 03 04:33:05 +0000 2018
570,50,Andar solo no duele. Sentirse solo es otra cosa.,Fri Mar 02 04:00:32 +0000 2018
571,50,"Amo dormir porque no sueño, literal se siente como si estuviera muerta. #Nights",Sun Nov 26 02:50:05 +0000 2017
572,50,Dormir se ha vuelto el mejor escape.,Sat Aug 12 03:09:54 +0000 2017
573,50,Yo ando sola  porque nadie  se aguanta  a esta bola depresiva y triste.  Seriously 😔,Thu Oct 20 03:45:31 +0000 2016
574,50,Soy el resultado de 3 trastornos alimenticios y años de depresión. ¿ Pero saben? Eso sólo me ha hecho más fuerte.,Sat Dec 02 18:50:02 +0000 2017
575,50,"No me siento  invisible. Por el contrario, dolorosamente visible pero complemente ignorada.",Tue Nov 14 02:43:47 +0000 2017
576,50,Se siente una mierda no encajar en ningún lado.,Sat Nov 11 03:04:03 +0000 2017
577,51,Últimamente no me siento para nada bien y cada vez se suman más cosas.,Thu Nov 09 01:43:10 +0000 2017
578,51,Tengo un cansancio físico y psicológico que no es normal,Thu Oct 05 11:48:12 +0000 2017
579,51,"De verdad estoy volviendo a sentirme muy mal, ver que todo hago mal, sentir que estoy solo.",Fri Jan 12 14:17:16 +0000 2018
580,51,Me siento bastante.. solo.,Thu Jan 11 07:13:34 +0000 2018
581,51,Estoy psicológicamente cansado de todo,Sun Oct 01 02:19:23 +0000 2017
582,51,"Que me importa si es viernes o lunes, me sale mal todo cualquier día de la semana ahre si",Fri Nov 10 15:05:27 +0000 2017
583,51,Llega esta epoca del año que ya estoy cansado de todo,Mon Oct 30 00:54:20 +0000 2017
584,51,"Como pretendo que alguien me quiera, si yo no me quiero ni un poco",Sat Feb 03 09:29:58 +0000 2018
585,51,Se me está yendo un poquito (bastante) a la mierda la vida,Fri Sep 22 19:33:15 +0000 2017
586,51,Se me estan haciendo eternas las noches de insomnio,Sat Jan 27 03:35:58 +0000 2018
587,52,"No me siento capas de vivir una vida que no podré controlar, unos sentimientos devastadores, una tristeza gigante,… EXTERNAL_LINK",Sun Mar 18 04:36:37 +0000 2018
588,52,"Lo intento y Lo intento y siempre vuelvo al comienzo .
No puedo con tanto. He llevado una carga durante mucho tiemp… EXTERNAL_LINK",Fri Dec 01 23:58:33 +0000 2017
589,52,"Depresión : exceso de pasado
Decepción : exceso de presente 
Ansiedad  : exceso de futuro .",Sun Feb 04 02:37:06 +0000 2018
590,52,Sólo espero no estar perdiendo el tiempo ... Y entrando en otra depresión profunda .... Y larga que tal vez me coste la vida .,Thu May 03 05:01:39 +0000 2018
591,52,La gente debería entender que la baja autoestima no es solo cuestión de apariencia física...Qué también es sentirse… EXTERNAL_LINK,Tue Nov 07 22:07:29 +0000 2017
592,52,La peor compañía es nuestros pensamientos inseguros y depresivos.,Mon Apr 16 23:53:15 +0000 2018
593,52,"Estoy súper estresado 
Y fastidiado con todo y enojado con todo ... Quisiera irme lejos y jamás volver ..",Mon Feb 26 01:04:21 +0000 2018
594,52,"Nunca logró sentirme bien feliz satisfecho conmigo mismo . Siempre termino fracasando en todo, doy mucha vergüenza ...",Thu Apr 12 03:13:52 +0000 2018
595,52,Vuelve esa sensación amarga de no estar bien contigo mismo de no encajar en ningún lado de querer desaparecer o simplemente no ser yo .,Thu Feb 01 18:35:33 +0000 2018
596,52,"Cada día me siento igual. 
Nada me sube el ánimo, todo es tan simple, todo es tan inalcanzable, me cuesta hacer cos… EXTERNAL_LINK",Fri May 11 23:10:54 +0000 2018
597,52,"La depresion, la ansiedad y los ataques de pánico; no son signos de debilidad.
Son signos de haber tratado de perma… EXTERNAL_LINK",Tue Feb 06 03:50:54 +0000 2018
598,52,"Sólo quiero huir .
Cada vez se pone más dura la vida . Enserio te sientes ahogado sin aliento sin ganas sin nada. N… EXTERNAL_LINK",Fri Dec 01 23:55:23 +0000 2017
599,52,"Que asco estar así de mal Y no poder hacer nada para cambiarlo, ni tener a Nadie para que te haga sentir mejor.",Sun Jan 14 22:20:35 +0000 2018
600,53,"hoy mientras tenía un ataque de ansiedad mi madre me dijo ""deja de hacer el gilipollas"",

necesito irme de esta casa ya",Fri Dec 22 23:29:28 +0000 2017
601,53,No puedo más.,Sun Sep 10 17:00:54 +0000 2017
602,53,a nadie le importaría si me suicido esta noche,Thu Jan 18 22:22:02 +0000 2018
603,53,"Todo se está volviendo a derrumbar, esos meses en los que conseguí levantar cabeza...
Es como si nunca hubiesen existido.",Tue Oct 31 22:18:47 +0000 2017
604,53,"tengo todo el brazo con cortes abiertos

sabía que el estar limpia no iba a durar mucho",Fri Dec 22 22:57:25 +0000 2017
605,53,"Llevo muchísimos meses limpia, pero de verdad que no aguanto. Todo se me viene encima.",Mon Sep 25 17:49:25 +0000 2017
606,53,05:28am. Sal de mi cabeza.,Fri Jul 07 03:28:41 +0000 2017
607,53,Tremendas ganas de tirarme por la ventana.,Fri Aug 11 16:59:52 +0000 2017
608,53,Quiero que dejen de importarme las cosas y que mi ansiedad se vaya.,Fri Jul 07 15:40:39 +0000 2017
609,53,Saltar por la ventana. Saltar por la ventana. Saltar por la ventana. Saltar por la ventana. Saltar por la ventana. Saltar por la ventana.,Sat Oct 28 14:41:34 +0000 2017
610,53,te haces daño y a nadie le importa,Sun May 13 19:04:19 +0000 2018
611,53,estar pidiendo ayuda a gritos y que a todos les de igual...,Thu Feb 22 14:52:55 +0000 2018
612,54,Solo quiero que el dolor desaparezca.,Fri Sep 08 05:05:48 +0000 2017
613,54,Estoy rota.,Mon Jan 15 22:57:32 +0000 2018
614,54,El problema de vivir es no querer vivir.,Sun Jan 14 13:33:56 +0000 2018
615,54,"Tengo la facilidad de alejar a las personas, pero, no busco alejarlas.",Mon Sep 04 05:20:22 +0000 2017
616,54,Algún día dejaré de llorar.,Thu Sep 07 00:41:27 +0000 2017
617,54,"Me siento tan triste, melancólica, sin ganas de nada.",Thu Sep 07 05:15:12 +0000 2017
618,54,"A veces te cansas de intentar y fracasar tantas veces, al final todo deja de importar.",Thu Sep 07 05:12:50 +0000 2017
619,54,Sufro de ansiedad + depresión + bipolaridad. Que combinación tan horrible.,Tue Sep 12 03:49:02 +0000 2017
620,54,Día de mierda.,Wed Aug 16 17:42:39 +0000 2017
621,55,Si pudiera saber que esta pasando conmigo últimamente.,Tue Feb 20 00:10:25 +0000 2018
622,55,"Tener ganas de dormir es lo mejor que se puede sentir cuando estás de bajón, cansado, o aburrido.",Thu Feb 08 03:02:11 +0000 2018
623,55,"Sigo sin entender qué pasa.
Había estado teniendo malos días, pero a pesar de ello seguía siendo positivo. Pero aho… EXTERNAL_LINK",Tue Feb 20 04:07:55 +0000 2018
624,55,"Porque llevaba mucho sin sentir realmente depresivo.
Y puedo decir me he vuelto a sentir en esa linea de la depresión.",Tue Feb 20 00:12:21 +0000 2018
625,55,No he pensado al tal punto de volver a pensar en el suicidio. Pero si llego a caer de nuevo. No lo sé.,Tue Feb 20 00:15:02 +0000 2018
626,55,De las pocas veces que siento que se me escapa el corazón son cuando tengo unos pqueños ataques de ansiedad. XD,Sun Feb 11 14:16:07 +0000 2018
627,55,"Ah, entiendo. Antes de mis cumpleaños suelo tener malos días y eso me hacen odiarlos.",Thu Dec 28 12:35:06 +0000 2017
628,55,"No le he dicho a nadie, pero estoy empezando a usar nuevamente pastillas para dormir.",Tue Feb 20 04:03:34 +0000 2018
629,55,Creo que estoy volviendo a hacer una mierda depresiva sin razón alguna. No entiendo.,Thu Feb 22 03:48:06 +0000 2018
630,55,"Supongo que algo si es cierto. La mayoría del tiempo me echo la culpa de todo. Y cuando no tengo la culpa, no sé qu… EXTERNAL_LINK",Sat Feb 17 16:09:23 +0000 2018
631,55,"Estoy siendo un desastre últimamente, y ush, estoy harto",Tue Feb 20 00:09:58 +0000 2018
632,56,"A veces pasan años, viene por temporadas, no importa el momento si me va bien o mal, siempre está presente.",Mon Apr 17 03:35:04 +0000 2017
633,56,"Después de estar por los suelos sin ganas de ya no querer nada con la vida, siempre hay algo de esperanza y vuelves… EXTERNAL_LINK",Sun Dec 24 00:51:44 +0000 2017
634,56,"Me siento y me digo a mi mismo que estoy bien, tenemos que encontrar otra manera.",Mon Mar 27 12:16:49 +0000 2017
635,56,Están viendo que se le olvidaron tomarse los antidepresivos al muchacho y me ponen canciones que me recuerdan a ella #AsiNoSePuede,Tue Nov 14 06:06:49 +0000 2017
636,56,Encierro la depresión y la arrojo al mar en una botella y siempre regresa con las olas.,Mon Apr 17 03:38:28 +0000 2017
637,56,Es el tercer día seguido que me despierto como a las 3 de la mañana y ya no me puedo dormir.,Sat Nov 18 11:20:21 +0000 2017
638,56,"Un símbolo que me hace recordar que un día fui débil, pero que es una marca que siempre está conmigo.
El símbolo de… EXTERNAL_LINK",Wed Jan 24 07:58:56 +0000 2018
639,56,Ya son las 4 y sigo sin dormir #kastapasanda,Fri Jan 26 10:02:59 +0000 2018
640,56,"Desde que mis papás saben que tengo depresión, aveces finjo tener recadias para no ir a lugares, que me lleven comida o que me compren cosas",Fri Jun 02 00:23:13 +0000 2017
641,56,"Sé que no soy perfecto. Me odio a mi mismo casi todo el tiempo. Pero cuando estoy contigo, no me odio. Me gusta estar contigo",Sat Nov 18 02:41:12 +0000 2017
642,57,No dormí en toda la noche/madrugada ni hoy en todo el día tampoco.,Sat Apr 02 19:21:09 +0000 2016
643,57,"que se expresa a través de los ojos y sale en forma de lágrimas. Caer en ese patético estado otra vez, ese es mi mayor miedo.",Fri Apr 08 23:51:20 +0000 2016
644,57,"Mi mayor miedo es sentir esa presión en el pecho y ese nudo en la garganta, esa sensación inconsolable de tristeza.",Fri Apr 08 23:50:47 +0000 2016
645,57,"Un mal día, una mala semana, una mala vida.",Thu Oct 26 21:29:50 +0000 2017
646,57,"Con tantos pensamientos de mierda, debería de escribir un libro. Alguien en este mundo debe coincidir con mi forma de pensar.",Tue Apr 05 08:28:02 +0000 2016
647,57,Soy una persona dañada.,Fri Oct 27 17:34:24 +0000 2017
648,57,"En realidad, no me pasan cosas buenas en la vida. Simplemente pasan cosas y ya.",Mon Jun 06 02:40:35 +0000 2016
649,57,"No exagero. Si me duele, me duele. Solo yo siento mi propio dolor.",Thu Nov 02 06:41:10 +0000 2017
650,57,"Quisiera hacer tantas cosas, pero sé que no sirvo para nada. Soy inútil pues.",Sat Apr 02 07:52:46 +0000 2016
651,58,"A veces no encuentro la palabra para definir mi estado de animo, porque cambia rápido puedo estar sonriendo y al rato tirado en la cama.",Mon Nov 27 15:13:39 +0000 2017
652,58,"Estoy cansado, mas allá de lo físico también sentimentalmente, ya no aguanto más de encontrarme todo el tiempo mal.",Wed Nov 01 23:47:25 +0000 2017
653,58,Esa horrible sensación de querer escapar sin saber a dónde.,Wed Nov 22 01:03:49 +0000 2017
654,58,No se que hacer con mi vida,Wed Nov 01 23:47:51 +0000 2017
655,58,A veces tengo ganas de desaparecer por un tiempo y olvidarme de todo.,Tue May 15 03:51:22 +0000 2018
656,58,"Nunca les paso que se empiezan a sentir triste de la nada, y sentis un vacío dentro tuyo que no sabes cómo llenar y… EXTERNAL_LINK",Sun Feb 04 04:30:33 +0000 2018
657,58,Sufro muchísimo de inestabilidad emocional. Estoy 5 minutos bien y al rato no tengo ganas de seguir viviendo.,Thu Oct 12 02:39:54 +0000 2017
658,58,"Es increíble el estrés que te hace tener la rutina, yo término agobiado y deprimido a final del día por saber que m… EXTERNAL_LINK",Wed Apr 11 03:03:28 +0000 2018
659,58,"Odio esos bajones existenciales que tengo cada cierto tiempo, de preguntarme tantas veces que carajo haré con mi vi… EXTERNAL_LINK",Fri Jan 26 23:44:36 +0000 2018
660,58,Ya se me hizo costumbre sentirme sólo todo el tiempo,Thu Aug 31 01:52:50 +0000 2017
661,58,Hay bajones que nunca nadie va a poder entenderte.,Sun Apr 01 15:49:11 +0000 2018
662,59,No puede ser que llore por TODO.,Mon Apr 13 18:59:52 +0000 2015
663,59,Hace muchisimo no lloraba tanto,Sat Jul 11 05:32:55 +0000 2015
664,59,"No entiendo por qué lloro por todo,tan pelotuda voy a ser?????",Thu Jun 11 03:29:56 +0000 2015
665,59,Me siento tan vacía.,Fri Apr 17 00:05:21 +0000 2015
666,59,Tengo una angustia horrible hace días,Wed Jun 22 18:12:30 +0000 2016
667,59,Estoy cansada de todo esto.,Wed Dec 10 17:53:32 +0000 2014
668,59,No puede ser que me bajonee asi de un segundo a otro,Sat Apr 18 01:44:12 +0000 2015
669,59,Y volvemos a lo de llorar todas las noches...,Mon Jun 01 03:04:59 +0000 2015
670,59,Siempre se termina volviendo al pozo depresivo,Wed Jun 15 03:51:17 +0000 2016
671,59,Nadie merece vivir odiando su propia existencia,Tue Apr 28 22:06:48 +0000 2015
672,60,Cada año es peor que el anterior y yo no se cuanto más voy a aguantar.,Sun Jan 01 14:23:28 +0000 2017
673,60,Acabo de estallar como no había estallado antes.,Wed Jul 05 20:55:17 +0000 2017
674,60,Estoy echando mi vida a perder por culpa del caos que tengo en mi cabeza.,Tue Nov 07 22:55:32 +0000 2017
675,60,"Tambien hace dos semanas que casi no como, llevo dos meses con depresión, estoy en una relación tóxica y no tengo amigos.",Wed Jul 05 20:51:25 +0000 2017
676,60,No tengo ni ganas de salir de la cama.,Mon Jan 09 18:12:40 +0000 2017
677,60,Quiero morirme de una puta vez porque se que mi vida va a ser siempre la misma mierda.,Mon Jan 09 18:07:49 +0000 2017
678,60,"Estoy volviendo a ser la misma chica depresiva, pesimista e insegura que era antes.",Mon Jan 09 18:11:47 +0000 2017
679,60,"Me siento triste, sola y perdida todo el tiempo.",Thu Dec 15 19:05:59 +0000 2016
680,60,"Siento que estoy mal otra vez, pero estoy demasiado cansada para que me importe...",Wed Nov 08 19:31:43 +0000 2017
681,60,Soy un fracaso y todo el mundo sufre por mi culpa. Sería mejor que me fuese y me dejase morir en alguna esquina.,Wed Dec 21 12:52:13 +0000 2016
682,61,Llevo llorando sin poder parar desde que me he levantado y mi madre no me ha preguntado ni qué me pasa. Esto es muy… EXTERNAL_LINK,Fri Jan 26 06:12:25 +0000 2018
683,61,Tengo curiosidad sobre cual es la mejor forma de suicidarse.,Sun Jan 28 21:20:05 +0000 2018
684,61,No quiero molestar a la gente con mis mierdas porque todos tienen sus cosas y cada uno debería encargarse de lo suy… EXTERNAL_LINK,Sat Mar 17 20:02:09 +0000 2018
685,61,Cuantas ganas de morirme.,Sun Jan 21 20:33:56 +0000 2018
686,61,"Todo lo que hago, lo hago mal.",Sun Jan 28 20:24:51 +0000 2018
687,61,¿No os pasa que a veces os asustáis de vuestros propios pensamientos?,Sat Mar 17 23:24:26 +0000 2018
688,61,Otra vez solo a tener ganas de dormir y no poder hacerlo.,Sun Jan 28 20:15:33 +0000 2018
689,61,Tengo miedo de mi misma.,Sun Jan 21 20:34:59 +0000 2018
690,61,Lo que me jode es que no soy feliz o estoy mal. Son baches que me pillan por sorpresa. A veces estoy muy en la mier… EXTERNAL_LINK,Sat Mar 17 20:02:11 +0000 2018
691,61,Cada día más ganas de suicidarme y acabar con todo. Les haría un favor a todos.,Sun Jan 28 20:27:30 +0000 2018
692,62,Quién hubiese pensado que llegaría a ser tan fracasada.,Thu Feb 22 05:10:15 +0000 2018
693,62,Las ganas de morirme regresan día con día.,Thu Mar 15 02:20:34 +0000 2018
694,62,Tengo ganas de llorar y pegarme en la cabeza.,Thu Feb 22 15:28:13 +0000 2018
695,62,"Tengo una opresión en el pecho, tan grande, que podría llorar una semana entera.",Fri Feb 09 05:59:44 +0000 2018
696,62,Estoy al borde de otra crisis jujuju.,Sat Feb 17 04:36:10 +0000 2018
697,62,"He perdido el rumbo, incluso de mis propios pensamientos.",Thu Feb 22 04:37:38 +0000 2018
698,62,Me rompí.,Fri Feb 23 00:35:09 +0000 2018
699,62,Ya me quiero moriiiirrrrr.,Thu Feb 22 03:06:06 +0000 2018
700,62,"No sé qué está más de la verga, mi salud o mi estabilidad emocional.",Tue Jan 31 04:26:59 +0000 2017
701,62,"De veras, siento que no voy a poder.",Thu Mar 15 02:36:35 +0000 2018
702,63,He pasado de no dormir nada cuando estoy mal a estar todo el tiempo dormida,Sat Jan 27 22:47:09 +0000 2018
703,63,"Creo que va siendo hora de ir a dormir, a ver si con suerte no me despierto",Fri Jan 19 22:49:13 +0000 2018
704,63,"Me acaba de dar un bajón muy fuerte, llevo una hora llorando y no puedo parar, ya no sé que hacer",Fri Feb 09 15:09:13 +0000 2018
705,63,"Estoy cansada, como si me faltará energía pero no tengo sueño.",Tue Feb 06 00:07:00 +0000 2018
706,63,Me esta dando un ataque de ansiedad en mitad de clase y no puedo controlarlo,Fri Feb 16 09:16:27 +0000 2018
707,63,"Gorda. Doy asco, me he vuelto a exceder. Soy una inútil, ni en eso tengo el control",Wed Feb 07 21:00:19 +0000 2018
708,63,"Pensaba que estaba mejor de mi depresión pero en realidad sólo me engaño a mi misma, en realidad sé que sigo igual de mal que siempre",Mon Jan 29 20:54:08 +0000 2018
709,63,Y aqui estoy comiendome la cabeza en lugar de dormir,Wed Feb 14 23:25:39 +0000 2018
710,63,Tengo ganas de dejarlo todo y no salir de mi habitación más.,Sat Feb 03 16:00:36 +0000 2018
711,63,Me va a estallar la cabeza,Tue Feb 20 06:44:52 +0000 2018
712,64,Cuando estoy bien recuerdo mi depresión como un chiste pero siempre vuelve para hacerme decaer de la peor manera,Sun Jan 28 22:44:18 +0000 2018
713,64,Me la he pasado todas las noche más recibiendo de todo estando tan mal llorando sin saber por qué me he vuelto así… EXTERNAL_LINK,Mon Dec 11 21:15:47 +0000 2017
714,64,Como odio sentir la angustia y tristesa de nuevo 😔,Tue Jan 16 00:43:19 +0000 2018
715,64,Me siento tan insegura tan incómoda tan un estorbo para cada persona que me rodea 😔,Sun Jan 28 22:36:35 +0000 2018
716,64,Me siento tan mal ahora 😔,Sun Jan 28 22:01:46 +0000 2018
717,64,Hacia bastante que no sentía tanta angustia y depresión junta 💔,Sun Jan 28 22:39:20 +0000 2018
718,64,Hacia mucho que no me sentía jodidamente depresiva y sola ...,Tue Jan 23 01:28:30 +0000 2018
719,64,Estoy en una tristeza profunda que llega a hacer que me quiera matar...,Mon Dec 11 21:08:16 +0000 2017
